"Date","Open","High","Low","Close","Volume","ticker","name"
"2004-09-10 00:00:00-04:00","2.5234765766967","2.646669828969433","2.516024839503077","2.616119623184204","173977848","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-09-13 00:00:00-04:00","2.6484071757942558","2.6926183003619166","2.6441852116945306","2.670016050338745","156882960","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-09-14 00:00:00-04:00","2.6687748247687857","2.7817849076304797","2.652381524127024","2.769117593765259","216579204","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-09-15 00:00:00-04:00","2.7460187576362287","2.837171961726561","2.737077195116372","2.7817845344543457","214261524","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-09-16 00:00:00-04:00","2.790228611624603","2.8761662367702","2.7730911103141507","2.8307137489318848","185326488","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-09-17 00:00:00-04:00","2.841890447753842","2.9181413650512695","2.820282755683132","2.9181413650512695","189450360","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-09-20 00:00:00-04:00","2.904729595304946","3.0202228672811917","2.9002584590141556","2.964587450027466","212575212","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-09-21 00:00:00-04:00","2.9757641283823455","2.990915590149016","2.9186386452023436","2.92683482170105","144575280","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-09-22 00:00:00-04:00","2.915906039829431","2.972287078456085","2.90125174026042","2.940246105194092","151624224","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-09-23 00:00:00-04:00","2.951671727254667","3.04580552695513","2.906467228884901","3.000850200653076","170713116","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-09-24 00:00:00-04:00","3.0038309808191745","3.0823171168513466","2.97452261512391","2.9762613773345947","182469348","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-09-27 00:00:00-04:00","2.9695548365772253","3.0023400146958057","2.9258411079986772","2.9372658729553223","141322536","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-09-28 00:00:00-04:00","3.012772411946521","3.1642796918874967","2.9856990241788686","3.1508679389953613","338581080","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-09-29 00:00:00-04:00","3.146893878214167","3.3535405937283445","3.135220177881103","3.255681037902832","610329060","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-09-30 00:00:00-04:00","3.226373158540617","3.285982783846985","3.2040191349471034","3.218921422958374","275160564","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-01 00:00:00-04:00","3.2487266256523477","3.3341670988494236","3.2015360807227546","3.2929375171661377","302497200","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-04 00:00:00-04:00","3.359253511299344","3.399489480934348","3.32895153392042","3.354534149169922","260455284","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-05 00:00:00-04:00","3.3445992947462257","3.4407200960646174","3.2844924995150233","3.436746120452881","299464236","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-06 00:00:00-04:00","3.4163789851631123","3.43873301145352","3.377880831298679","3.404705047607422","267628104","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-07 00:00:00-04:00","3.40073112425163","3.47425061864908","3.391541571976796","3.4486680030822754","282301416","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-08 00:00:00-04:00","3.445438090890541","3.4692819416481604","3.4032151375928845","3.4208498001098633","221390388","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-11 00:00:00-04:00","3.4027179314614733","3.4489160456385233","3.3244812087038986","3.359501600265503","209442348","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-12 00:00:00-04:00","3.3391344232429385","3.417869729103067","3.3133035827151986","3.4126529693603516","233310456","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-13 00:00:00-04:00","3.5596907482148925","3.565402538901445","3.4792178692232034","3.4995839595794678","395324280","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-14 00:00:00-04:00","3.5023162992845434","3.5363430768667006","3.441464124692548","3.5269055366516113","208842948","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-15 00:00:00-04:00","3.599678643897275","3.6138355456147058","3.525662707194835","3.5793113708496094","263895840","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-18 00:00:00-04:00","3.5567105377980424","3.7057343766503723","3.50728383490469","3.7047410011291504","280726992","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-19 00:00:00-04:00","3.7380225576998907","3.785213809804792","3.6597846533865988","3.674438953399658","362197440","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-20 00:00:00-04:00","3.6766736637929096","3.700517513679335","3.467294827398903","3.489400625228882","454453092","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-21 00:00:00-04:00","3.5865156187253087","3.7288331185199075","3.5174672595480363","3.710205078125","582996420","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-22 00:00:00-04:00","4.235763468117378","4.474947366096519","4.075313687387716","4.282705783843994","1474200324","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-25 00:00:00-04:00","4.381309616159099","4.829127905079634","4.285686226177317","4.654521465301514","1309257432","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-26 00:00:00-04:00","4.628193486045653","4.784668813237575","4.470725256665048","4.515432357788086","891391716","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-27 00:00:00-04:00","4.538282905844444","4.707176612036169","4.514687044013571","4.619003772735596","533725740","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-28 00:00:00-04:00","4.636638349741222","4.828134538766353","4.609814373086554","4.801061153411865","593278128","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-10-29 00:00:00-04:00","4.939901857352368","4.966229853862272","4.7340005592709495","4.734993934631348","845653500","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-01 00:00:00-05:00","4.807271494821702","4.909601475125893","4.750642466211154","4.868867874145508","488507004","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-02 00:00:00-05:00","4.937170607991496","4.948844546424143","4.802055430846178","4.840057373046875","453398148","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-03 00:00:00-05:00","4.922267402941706","5.007211656359834","4.737726725832256","4.760577201843262","554992452","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-04 00:00:00-05:00","4.680352243645278","4.72903332146715","4.55392947744524","4.587460041046143","575807616","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-05 00:00:00-05:00","4.519902882749935","4.527850833878253","4.1863373975698295","4.206207275390625","792530676","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-08 00:00:00-05:00","4.245450761239434","4.357466521926258","4.207449292916572","4.28568696975708","447224328","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-09 00:00:00-05:00","4.32418479986377","4.351505704996689","4.104871225633471","4.1900634765625","442125432","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-10 00:00:00-05:00","4.238992265097989","4.284941207600749","4.131198005288422","4.1691999435424805","425334240","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-11 00:00:00-05:00","4.200742497122175","4.563865044170618","4.161996117327912","4.54573392868042","598820580","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-12 00:00:00-05:00","4.600623994553181","4.714131464379162","4.406147190886917","4.520400047302246","669174156","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-15 00:00:00-05:00","4.4819028336761875","4.677372570232693","4.4396789247650625","4.591683387756348","475583940","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-16 00:00:00-05:00","4.408631282063934","4.4575603449431425","4.24296570138232","4.285438060760498","835859304","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-17 00:00:00-05:00","4.19801073099088","4.408631405571472","4.197513333382606","4.284444332122803","724590684","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-18 00:00:00-05:00","4.22955403249147","4.332131994885771","4.116295036296117","4.161251544952393","664518816","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-19 00:00:00-05:00","4.199997932913205","4.221855034347657","4.135917401810927","4.207448959350586","350421228","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-22 00:00:00-05:00","4.085001439260572","4.209933449517474","4.006515300057315","4.100648880004883","494233272","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-23 00:00:00-05:00","4.171931220425995","4.2429663276934075","4.135421001132792","4.160754680633545","496035468","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-24 00:00:00-05:00","4.342067421827187","4.401429060745012","4.28469300713476","4.340576648712158","610628760","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-26 00:00:00-05:00","4.366407811560966","4.471470415281053","4.354485884461443","4.4555745124816895","258944796","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-29 00:00:00-05:00","4.479666971266217","4.5439950178425415","4.408879854028324","4.496804237365723","426237336","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-11-30 00:00:00-05:00","4.4883593650747065","4.545237331796889","4.476934363247158","4.51990270614624","307692000","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-01 00:00:00-05:00","4.519157328324253","4.532818489974329","4.459548170336525","4.46973180770874","314249436","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-02 00:00:00-05:00","4.468241319245229","4.508229538159539","4.434710751636745","4.455822467803955","250185564","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-03 00:00:00-05:00","4.46948295216537","4.4970527916358645","4.4111151576115","4.480660438537598","234533232","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-06 00:00:00-05:00","4.449116853311715","4.488111223588386","4.371872552887569","4.378579139709473","249909840","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-07 00:00:00-05:00","4.371374801302989","4.376342151663802","4.2360111911418885","4.25786828994751","274561164","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-08 00:00:00-05:00","4.231044001296419","4.313752091682297","4.190807326020287","4.2218546867370605","301370328","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-09 00:00:00-05:00","4.228560698571793","4.309282036119951","4.184350049256954","4.30754280090332","305853840","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-10 00:00:00-05:00","4.307543507499127","4.343557750553782","4.254392470560151","4.263333797454834","172515312","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-13 00:00:00-05:00","4.276249450928196","4.301335144691691","4.208690912830003","4.233529090881348","192551256","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-14 00:00:00-05:00","4.247189250001176","4.441417618919738","4.212416842378632","4.4381890296936035","443092464","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-15 00:00:00-05:00","4.4208018655876895","4.487862997651911","4.387768223963959","4.465260982513428","458381160","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-16 00:00:00-05:00","4.39497093808578","4.482895799378072","4.370133708785887","4.383049011230469","342569088","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-17 00:00:00-05:00","4.390250991992944","4.483143192139696","4.385035652527497","4.47271203994751","295152552","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-20 00:00:00-05:00","4.5203998321975565","4.680848665587069","4.517170297058718","4.595407962799072","392986620","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-21 00:00:00-05:00","4.627448795323758","4.6664441117883415","4.555172793343653","4.5638651847839355","220431348","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-22 00:00:00-05:00","4.567590494426582","4.640861288520856","4.545485876966669","4.627200126647949","156123720","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-23 00:00:00-05:00","4.65576319593036","4.684326410018731","4.619749428781824","4.666939735412598","144439416","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-27 00:00:00-05:00","4.697985772315648","4.801061134340858","4.696744407956967","4.766538143157959","243919836","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-28 00:00:00-05:00","4.771505741601679","4.807271518785786","4.74418389275863","4.787649631500244","165666168","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-29 00:00:00-05:00","4.763308424277414","4.8065261744710925","4.763308424277414","4.791126251220703","107016876","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-30 00:00:00-05:00","4.792864902743026","4.923509619869081","4.765047079188216","4.907861709594727","235935828","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2004-12-31 00:00:00-05:00","4.948347802937155","4.964491694139626","4.782682667048758","4.788395404815674","306433260","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-03 00:00:00-05:00","4.902895351474547","5.057880399782594","4.854710246618772","5.0347819328308105","633134232","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-04 00:00:00-05:00","5.00224468321109","5.040245676527203","4.80553313004735","4.83086633682251","549685764","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-05 00:00:00-05:00","4.804787455598274","4.890475677136839","4.774486426252988","4.806278228759766","329134536","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-06 00:00:00-05:00","4.845272557604802","4.865638411877565","4.66246969461347","4.683084011077881","415068516","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-07 00:00:00-05:00","4.734994567549248","4.824657235872966","4.688796691349963","4.814722061157227","386129484","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-10 00:00:00-05:00","4.830865574188191","4.920280246609791","4.764550784586948","4.8447747230529785","301282416","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-11 00:00:00-05:00","4.858684254678232","4.910595346528475","4.798081244724626","4.807022571563721","278069652","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-12 00:00:00-05:00","4.826643582412013","4.866383331422364","4.731516646954971","4.852722644805908","326784888","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-13 00:00:00-05:00","4.852722798463013","4.902646658366458","4.8196891606310075","4.851480960845947","273702024","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-14 00:00:00-05:00","4.868122780006728","4.967720628749143","4.821676912220648","4.966726779937744","385226388","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-18 00:00:00-05:00","4.991564339985599","5.092156034687193","4.934189449730327","5.064338207244873","526377096","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-19 00:00:00-05:00","5.082965541535263","5.099110852417328","4.885758011145523","4.900411128997803","449857692","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-20 00:00:00-05:00","4.78119175835655","4.874331955885332","4.768773380860271","4.816461086273193","359703936","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-21 00:00:00-05:00","4.831860225914957","4.852227028258594","4.672404751374716","4.6763787269592285","369965664","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-24 00:00:00-05:00","4.686561248905151","4.702457149063646","4.478673182484954","4.488607883453369","560347092","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-25 00:00:00-05:00","4.518908987638204","4.526360960013949","4.378578494502725","4.399192810058594","425941632","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-26 00:00:00-05:00","4.452593699574843","4.704444929933788","4.449613099627081","4.700222492218018","491823684","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-27 00:00:00-05:00","4.688299835579484","4.69078303746745","4.5998790125693105","4.67141056060791","264830904","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-28 00:00:00-05:00","4.719594927050308","4.835833579634238","4.628193500360297","4.727542877197266","487839672","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-01-31 00:00:00-05:00","4.810748368407299","4.87706458685942","4.761819298305323","4.858684062957764","383484132","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-01 00:00:00-05:00","4.827886090310381","4.884515122197388","4.734746839263986","4.766289234161377","752806440","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-02 00:00:00-05:00","5.353692883352887","5.384739298757731","5.0583773506775005","5.11550235748291","1310660028","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-03 00:00:00-05:00","5.1162479576937265","5.299548224333244","5.111777057881576","5.237205982208252","519004476","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-04 00:00:00-05:00","5.1281698149764585","5.159961617849604","5.032049019767687","5.075762748718262","592179228","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-07 00:00:00-05:00","5.098117072654874","5.1264308770681835","4.855952572986513","4.868867874145508","517897584","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-08 00:00:00-05:00","4.891966904508146","4.967969840166956","4.831611882623343","4.933693885803223","458740800","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-09 00:00:00-05:00","4.986348188142576","5.007211438991518","4.705685784091084","4.758340835571289","686173140","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-10 00:00:00-05:00","4.768027632404721","4.773988831759605","4.60112114938748","4.66892671585083","758548692","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-11 00:00:00-05:00","4.6361414166174","4.776720842971748","4.621486880800948","4.654521465301514","524115360","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-14 00:00:00-05:00","4.541511864263857","4.795597830788489","4.495562921030645","4.793362617492676","1540945512","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-15 00:00:00-05:00","4.80851245751586","4.963497478259646","4.7955971574358625","4.848997592926025","1030280688","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-16 00:00:00-05:00","4.835834545026631","4.9508313829361","4.825899368728898","4.927981376647949","660630708","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-17 00:00:00-05:00","4.913575428342206","4.96126265754174","4.888240803990913","4.915313243865967","416159424","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-18 00:00:00-05:00","4.930464554086742","4.938660493172106","4.884514668552834","4.916555404663086","339096564","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-22 00:00:00-05:00","4.880540863610739","4.940150491944555","4.728785365124033","4.7531256675720215","538808652","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-23 00:00:00-05:00","4.801061545785691","4.8303701466080335","4.685816259860663","4.817206382751465","622816560","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-24 00:00:00-05:00","4.554426889134078","4.715372648392482","4.5261116650489255","4.691528797149658","1031539428","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-25 00:00:00-05:00","4.697985701524437","4.71711113641087","4.60757812576005","4.616519451141357","398541060","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-02-28 00:00:00-05:00","4.619750097814645","4.715870906893278","4.616024110852975","4.669175624847412","312423264","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-01 00:00:00-05:00","4.701464077846409","4.712888606090326","4.520399976281217","4.621239185333252","372075552","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-02 00:00:00-05:00","4.61850641291277","4.661226764174005","4.5790160700416385","4.599381923675537","291128580","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-03 00:00:00-05:00","4.622977420162523","4.663213619665059","4.577772923898351","4.644834518432617","304039656","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-04 00:00:00-05:00","4.6371346221135505","4.650795308722269","4.59664948662272","4.617264747619629","270693036","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-07 00:00:00-05:00","4.663959678909005","4.709163708432352","4.6453311663027606","4.689542293548584","346349304","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-08 00:00:00-05:00","4.696744494009059","4.715372531911188","4.594166527718243","4.599879264831543","321522156","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-09 00:00:00-05:00","4.5752913701793645","4.586219923251162","4.474700598556973","4.504256248474121","453961584","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-10 00:00:00-05:00","4.4958108094646825","4.500530171414195","4.406147191775884","4.47022819519043","437981580","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-11 00:00:00-05:00","4.481653685762963","4.494320051954008","4.399938491770639","4.416082382202148","320810868","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-14 00:00:00-05:00","4.429246667321632","4.430984956199378","4.286184025572976","4.34628963470459","445418136","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-15 00:00:00-05:00","4.353989452289051","4.47072550871163","4.326917011867922","4.436201095581055","416467116","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-16 00:00:00-05:00","4.388761552149284","4.43620079011364","4.346786588983524","4.3614397048950195","283967748","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-17 00:00:00-05:00","4.399442234444695","4.46178305892471","4.366407645750329","4.453090667724609","330093576","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-18 00:00:00-05:00","4.441168824537417","4.48066059182192","4.428749973240619","4.471719264984131","283316400","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-21 00:00:00-05:00","4.452593631214715","4.524622113698818","4.402422723591504","4.492582321166992","299048652","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-22 00:00:00-05:00","4.500033199639381","4.518909702701235","4.417325569102534","4.435952663421631","225042732","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-23 00:00:00-05:00","4.420305487061274","4.4766865313623345","4.420305487061274","4.4453911781311035","193606200","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-24 00:00:00-05:00","4.4881116665070095","4.492085642592049","4.450855581552081","4.4520978927612305","148059792","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-28 00:00:00-05:00","4.512451966955473","4.58994472086465","4.494319906271455","4.505993843078613","349170480","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-29 00:00:00-05:00","4.496804493967542","4.552192163878281","4.42278878369796","4.460045337677002","258661080","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-30 00:00:00-05:00","4.486621961775971","4.506739829607428","4.460789936090953","4.481902599334717","249194556","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-03-31 00:00:00-05:00","4.419808628891069","4.505248867829534","4.412108666625974","4.483392238616943","270473256","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-04-01 00:00:00-05:00","4.514439621253305","4.543995266325381","4.4704764806578705","4.471719264984131","247032720","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-04-04 00:00:00-04:00","4.469483183093825","4.602860540918312","4.466751991748792","4.602115154266357","322732944","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-04-05 00:00:00-04:00","4.662717149033849","4.725555359774179","4.658743174206985","4.68358039855957","349118532","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-04-06 00:00:00-04:00","4.700222075429689","4.710405238876655","4.658991550751543","4.699725151062012","209893896","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-04-07 00:00:00-04:00","4.688796961634363","4.833846829407284","4.685319910577142","4.8124871253967285","387300312","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-04-08 00:00:00-04:00","4.810747889044943","4.845768278152176","4.755112238045346","4.770014762878418","204459336","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-04-11 00:00:00-04:00","4.795845561427275","4.838317924589537","4.7767210718192015","4.799323558807373","216203580","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-04-12 00:00:00-04:00","4.793611437276278","4.828879821281383","4.704445208597043","4.817455291748047","292491216","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-04-13 00:00:00-04:00","4.805283768255866","4.826395479841595","4.712392047974154","4.791871070861816","261969768","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-04-14 00:00:00-04:00","4.800317150763713","4.827389592062214","4.721582082560307","4.755112648010254","245861892","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
"2005-04-15 00:00:00-04:00","4.721581861820063","4.727543061293063","4.58646670406025","4.594912052154541","462632904","GOOGL","Alphabet Inc. (GOOGL) Historical Data"
