open,high,low,close,volume,marketCap,crypto_name,date,log_return
-0.1498224022582991,-0.14862116970435324,-0.14979199703760224,-0.14891096338468465,-0.18894480817532774,-0.1820459009583957,Aave,2020-12-03,0.6765240398144445
-0.14880862398141967,-0.14886827085696763,-0.15038855210332883,-0.1508274715023023,-0.19373170261857953,-0.1836378993316031,Aave,2020-12-04,-1.347582503163434
-0.15073816821084846,-0.1490192675820791,-0.1504352831666319,-0.1488641758002563,-0.19615001969681836,-0.18199192579396686,Aave,2020-12-05,1.3481773844238438
-0.14875851799137563,-0.14886869748246276,-0.14945008045239516,-0.14962135169373775,-0.20232904797499104,-0.18261327033276376,Aave,2020-12-06,-0.5218188097251137
-0.14952121185101105,-0.14850439799946064,-0.14906442184113128,-0.14904759802538278,-0.19842977153445454,-0.1821296819321699,Aave,2020-12-07,0.37100828471206865
-0.1489489636840425,-0.1491714985345979,-0.1507771854803407,-0.1511513446656908,-0.19041112539349717,-0.18388089127664795,Aave,2020-12-08,-1.4988012670710213
-0.15105682110475982,-0.15009272672389712,-0.15139001629702012,-0.15073733589326643,-0.19236788407965974,-0.18352327244883054,Aave,2020-12-09,0.2924889529615857
-0.15062483163106852,-0.15066218709311224,-0.1512400043143288,-0.15178174324318497,-0.19834332373809346,-0.18439442388250127,Aave,2020-12-10,-0.8072293390131602
-0.15168713960189428,-0.15153319337968854,-0.15225426677777865,-0.15214769440248438,-0.19685821556540553,-0.18469864122611263,Aave,2020-12-11,-0.3060566053196187
-0.15205864970130942,-0.15122767544795174,-0.15147827381157764,-0.15160809626230376,-0.20579496691994786,-0.18424497291049324,Aave,2020-12-12,0.4115299834891617
-0.15150302061468238,-0.1503661942960682,-0.15102946568091888,-0.15048640585738166,-0.20156217721599748,-0.1833041381025943,Aave,2020-12-13,0.8240606199127358
-0.1503816756090479,-0.14921631764924978,-0.15046645860787825,-0.14996827519417275,-0.19732475502369373,-0.1828677796531206,Aave,2020-12-14,0.3528007075066816
-0.14986564831212196,-0.14960743340380064,-0.14951398831420268,-0.14975473643849874,-0.19958045420405235,-0.18268569978299515,Aave,2020-12-15,0.1331994153570801
-0.14966104035811312,-0.1494711936952615,-0.15023468564469455,-0.1497600914415724,-0.19117192590437268,-0.1826892163079117,Aave,2020-12-16,-0.018734586097597136
-0.1496595154247045,-0.14947237659246265,-0.14976716070097038,-0.15017003166411702,-0.19195645240912035,-0.18302976372003701,Aave,2020-12-17,-0.3014248320465459
-0.15006849370836675,-0.14941706840922891,-0.14986549626762752,-0.14927493645690765,-0.20302388762249998,-0.18227568949119516,Aave,2020-12-18,0.6013056868931077
-0.14916286071732496,-0.148250919753632,-0.1486599578386187,-0.1494195331109631,-0.19239315523619727,-0.18239355389800263,Aave,2020-12-19,-0.11239601048229535
-0.14932645333440175,-0.14940388546340908,-0.14955169563849352,-0.15000086934457507,-0.2003882925369176,-0.1828780108543574,Aave,2020-12-20,-0.414988132522647
-0.14990110219051367,-0.1498134076026915,-0.1508382175358237,-0.15089048062815358,-0.20712785743638049,-0.18361952037908263,Aave,2020-12-21,-0.6553522904553029
-0.15080774385600082,-0.1501881498105698,-0.1511816365914516,-0.15035612293977574,-0.2041226420268218,-0.18316999355859534,Aave,2020-12-22,0.37383303458659584
-0.15025782380939084,-0.15043675185352254,-0.15363833641922986,-0.15205491627538428,-0.20060445413041478,-0.18459152497128536,Aave,2020-12-23,-1.2998380432961585
-0.151937247332881,-0.15114513115464953,-0.15214008679646723,-0.15109206046837748,-0.19939334868160433,-0.18378367838394974,Aave,2020-12-24,0.7306999901145244
-0.15099244175964863,-0.15094874408087694,-0.15122786255317847,-0.15118018841898356,-0.2115722863663627,-0.18385561241016987,Aave,2020-12-25,-0.08132018014634598
-0.15107607423605698,-0.1512310535964225,-0.15164363136010986,-0.1521212395473461,-0.21067362653749414,-0.18464262116515692,Aave,2020-12-26,-0.7476945588558089
-0.1520215134984488,-0.15094453760465662,-0.15188019743030334,-0.1517201960981507,-0.20729771757900994,-0.18430177545575785,Aave,2020-12-27,0.3029179110180544
-0.15163237456236367,-0.15026051534121443,-0.1511804161194579,-0.15078128581391095,-0.20596603293419222,-0.1835070438736298,Aave,2020-12-28,0.696661103499787
-0.15068527608307422,-0.15072662273206786,-0.15137137859243083,-0.15154179500363787,-0.2125370054679757,-0.18414250750281735,Aave,2020-12-29,-0.5880783478462032
-0.1508785920136385,-0.1498010894479429,-0.1507346221945975,-0.1497032820849949,-0.20827341505546634,-0.18258651211910976,Aave,2020-12-31,1.3242393860285264
-0.1496001998374804,-0.1493102570853167,-0.14941564573484348,-0.14916423065003254,-0.20847673846310233,-0.18212814660714383,Aave,2021-01-01,0.349775041076686
-0.14905705581998127,-0.14904686370933248,-0.14987630145935651,-0.1500498866858312,-0.20646712052318061,-0.18286900170534323,Aave,2021-01-02,-0.6206954293083758
-0.14995005651021462,-0.14892507427163965,-0.1500598657207114,-0.14902155419333782,-0.19845696903358356,-0.1819975369386552,Aave,2021-01-03,0.6852674259520163
-0.14889541020454183,-0.14531842590289715,-0.14881005433795363,-0.14519470013573402,-0.16514606281909208,-0.17877019557504548,Aave,2021-01-04,2.2703103502786477
-0.14508768278707845,-0.1438258366059829,-0.14657932860864345,-0.14417821304457565,-0.16992438561183487,-0.17790544061715005,Aave,2021-01-05,0.5226873896870619
-0.14435495015582703,-0.14287009738954254,-0.14433104448903944,-0.14446727599768372,-0.18090288380146052,-0.178081337128528,Aave,2021-01-07,-0.1654143781157997
-0.144374091671572,-0.14428504158172314,-0.14629647575600352,-0.1450856856987247,-0.17740131546678425,-0.17860029082037598,Aave,2021-01-08,-0.3435059201886786
-0.14498225541534338,-0.14401426743296658,-0.14521667549334288,-0.14394649849588342,-0.19442936561070764,-0.17763076791433724,Aave,2021-01-09,0.5829353908047346
-0.14384158553770812,-0.14120628621785947,-0.14374458110706573,-0.14231651936894177,-0.17625666601332124,-0.17624451181393347,Aave,2021-01-10,0.7898411215856918
-0.1422210890085129,-0.14267918796247547,-0.14744149716937613,-0.14434092535380788,-0.16609919513208987,-0.17793496485216145,Aave,2021-01-11,-1.023460907252666
-0.14222842172193448,-0.1387297592998686,-0.1424155845927383,-0.13825411314322303,-0.1733778257453388,-0.17263144929791466,Aave,2021-01-13,2.783819349737732
-0.13820123959732783,-0.13767545433817838,-0.13870280660961243,-0.13829366539181565,-0.1808947933252355,-0.17265779337919487,Aave,2021-01-14,-0.031194062705506703
-0.13817292495686273,-0.13584459366080215,-0.1384075314936481,-0.13536802091056707,-0.1683520095082395,-0.17011742724964884,Aave,2021-01-15,1.1224893415777586
-0.13523555965659761,-0.12910545890356623,-0.13414440863877117,-0.13148060217708415,-0.13630647092084228,-0.16678483832897006,Aave,2021-01-16,1.3408638680997753
-0.13147399956477346,-0.1295918211926646,-0.13165066871320738,-0.13084397676303489,-0.16382685763559962,-0.1662206523711756,Aave,2021-01-17,0.1925296739305568
-0.1307442966344962,-0.12943264873694443,-0.1304531383331408,-0.12866801167865527,-0.17802364405830798,-0.16434381786914712,Aave,2021-01-18,0.667397696351239
-0.128540923457141,-0.12784672797914534,-0.12959187659234667,-0.13060644014547584,-0.17735025322239825,-0.16598833381376102,Aave,2021-01-19,-0.6209803781668778
-0.13056486043703353,-0.12933291409818715,-0.13200869530193063,-0.12949342182548074,-0.16407904572437104,-0.16502680763543892,Aave,2021-01-20,0.3367756849514904
-0.12938114701078057,-0.13021831751010998,-0.13528217115153265,-0.1358622433198532,-0.16907356634663026,-0.17047362809363464,Aave,2021-01-21,-2.191259410837479
-0.1357733027050841,-0.1300083068187248,-0.13687643939894037,-0.13045914484852428,-0.1648961301263663,-0.16584307321763364,Aave,2021-01-22,1.85654422629057
-0.13040429842887172,-0.12586239036874278,-0.1298005622816732,-0.1262403411498308,-0.17085830313036596,-0.1622181282597489,Aave,2021-01-23,1.2601436503732268
-0.12607581118104597,-0.11317422168723362,-0.12471007797344817,-0.11583381371918483,-0.10042890002774721,-0.1532859893907367,Aave,2021-01-24,2.632570505148899
-0.11582182878164272,-0.11398969466637976,-0.11887360646803612,-0.11871921997360861,-0.11711584943275426,-0.15574688396977932,Aave,2021-01-25,-0.6901805020338362
-0.11870061213761265,-0.1138623480146974,-0.11854517226903415,-0.11439985398660842,-0.11713310838605667,-0.15202172221044577,Aave,2021-01-26,0.9814285511720544
-0.1142131009715738,-0.11225368952041508,-0.1155277587265223,-0.11247334765918597,-0.11401298115210816,-0.15032398410810857,Aave,2021-01-27,0.4029896426276923
-0.11239509358828585,-0.10946974215033596,-0.11208399685181689,-0.10961395476200135,-0.1385676359415582,-0.1478501625053808,Aave,2021-01-28,0.5786712366072801
-0.11046790055280226,-0.10934166956087472,-0.11250199032131947,-0.1116223500231028,-0.12033473162578269,-0.14956398823111314,Aave,2021-01-29,-0.4288276290502693
-0.10633455784552034,-0.1072919687816743,-0.10838008092968128,-0.10910807466892561,-0.17343239970599403,-0.14733816870885538,Aave,2021-01-31,0.500666113600638
-0.10898307536222643,-0.10918099339925874,-0.1099538386302189,-0.10994873439136932,-0.16304084239421257,-0.14805685313251962,Aave,2021-02-01,-0.1849077100782348
-0.1098028259192699,-0.10988979873127955,-0.11003140124068188,-0.10890644488478313,-0.1513224405330404,-0.1471529802801929,Aave,2021-02-02,0.19519861501862606
-0.10878049197667124,-0.09791838635496686,-0.10710673873246129,-0.09659033243500177,-0.11683156940347926,-0.13654706037347686,Aave,2021-02-03,2.2155425820549453
-0.09631049123883968,-0.07216682879873151,-0.09405248170391808,-0.07732156655305274,0.06560378050970313,-0.11991482331615551,Aave,2021-02-04,2.7862475081645104
-0.07741151770393981,-0.06705531376130579,-0.07484674170588632,-0.06962547067618201,-0.07237626958337072,-0.11326542246643417,Aave,2021-02-05,0.9373607874778194
-0.06954030326005077,-0.07173396104410548,-0.07883422096856922,-0.0762044588235506,-0.07506323710324551,-0.11887426563670808,Aave,2021-02-06,-0.8242061513871074
-0.07599809180636047,-0.07714173364470961,-0.08762083770017096,-0.07827116723107341,-0.08671277391180957,-0.12063815424328271,Aave,2021-02-07,-0.28145272644761
-0.07806348083888827,-0.06803195345924128,-0.0758916278416597,-0.07276379800368812,-0.0516091287216687,-0.11587173377741455,Aave,2021-02-08,0.6816424695940025
-0.07267025950683939,-0.07232825512673943,-0.07253061608296178,-0.07321077497682121,-0.1083522907766229,-0.11623138435350246,Aave,2021-02-09,-0.07003512507055003
-0.07311216065297148,-0.0624774875482787,-0.07039838324935305,-0.06748705517100892,-0.03399855177166568,-0.11125172215540131,Aave,2021-02-10,0.6700509851837615
-0.06764026954189994,-0.06732815840990741,-0.06679568731152945,-0.06746713657054923,-0.14254080450205808,-0.11117912319411634,Aave,2021-02-11,-0.012726143813185783
-0.06733828763578364,-0.06547456369887651,-0.06727705689023944,-0.065208766236126,-0.14398792991163797,-0.10919105270925872,Aave,2021-02-12,0.24437276260369303
-0.06505917268145278,-0.06562416525968542,-0.06938169409175783,-0.07195820966376187,-0.14806379109736856,-0.11497317503914739,Aave,2021-02-13,-0.8084067099919436
-0.0717714221392267,-0.07180784608851933,-0.07513204934088598,-0.07634081241032863,-0.15828051329387274,-0.11874625129592387,Aave,2021-02-14,-0.5611565094403896
-0.07631900340658823,-0.07448159280178385,-0.0871089514627338,-0.07939687505390718,-0.1096403591553668,-0.12138843063813677,Aave,2021-02-15,-0.41181592441521137
-0.07941763714456886,-0.07757059294201399,-0.08279774819201222,-0.08399711729987606,-0.13309407791742509,-0.1253656609677578,Aave,2021-02-16,-0.6393780427639612
-0.083870334691044,-0.08166262504729495,-0.08712207706148203,-0.08054561727062205,-0.11558638033873349,-0.12238159841995278,Aave,2021-02-17,0.4565393202966328
-0.08049910455866967,-0.07775157606746022,-0.08037747363784122,-0.08228177272956824,-0.16949332530558367,-0.12388262592741357,Aave,2021-02-18,-0.24983386737550514
-0.08213389503311797,-0.08372401400766673,-0.08598309022781263,-0.08577112173604384,-0.160176621288714,-0.1268994115554814,Aave,2021-02-19,-0.5019511027650096
-0.08570254802005099,-0.0753281735474209,-0.08547636530558456,-0.08199279157041867,-0.07228844633240304,-0.12353272651618354,Aave,2021-02-20,0.5112856313383682
-0.08198464530025926,-0.08243687776477211,-0.08205984589605138,-0.08317131061002636,-0.17172808017108618,-0.12453619225369857,Aave,2021-02-21,-0.17663856911614428
-0.08301753748001452,-0.0836774586628225,-0.09493763746083209,-0.08985100146665408,-0.1334183021481619,-0.1303099681632541,Aave,2021-02-22,-0.9765366074954048
-0.0897254854755305,-0.09164705046067446,-0.10933399286518308,-0.09775571660602579,-0.1068748721029859,-0.13715076680760557,Aave,2021-02-23,-1.2676382260278884
-0.09748101837894693,-0.09141338499832478,-0.09826480359257206,-0.09627860442623215,-0.15014562322091343,-0.13586625816062542,Aave,2021-02-24,0.22963171034923385
-0.0961414268735082,-0.09478509594883999,-0.09972904414241357,-0.10195706755249243,-0.18267797857573245,-0.14077889522100973,Aave,2021-02-25,-0.9855305330215208
-0.1016735659218781,-0.10105386716664072,-0.10609755045307152,-0.10470625379739089,-0.17243296165975192,-0.14315119952390687,Aave,2021-02-26,-0.5160599726368339
-0.10452183533524392,-0.10136634731815446,-0.1025099776295974,-0.1025562460810319,-0.187919032923641,-0.14128129908153106,Aave,2021-02-27,0.37862884754892195
-0.1024214419563288,-0.10031828149106652,-0.1066845084234747,-0.10054964073105009,-0.16759949789431822,-0.1395339324652566,Aave,2021-02-28,0.3405938676748864
-0.10035234788307766,-0.0944665770674371,-0.09829141047108561,-0.09280445954579765,-0.1522535511007347,-0.13280470062652575,Aave,2021-03-01,1.2628983676720915
-0.09263009068321855,-0.08975053872374784,-0.09155217583192682,-0.09175267824599574,-0.15347509675001547,-0.13189118046906817,Aave,2021-03-02,0.1480409090429555
-0.09161203723613538,-0.08942623247505466,-0.090206245788192,-0.09072468758130968,-0.18500378772826873,-0.1309870289273695,Aave,2021-03-03,0.1421472970896497
-0.0947833864429489,-0.09670124926112258,-0.09887616473236722,-0.09629872940157994,-0.19471925388114528,-0.13580701338551288,Aave,2021-03-05,-0.8943406596656673
-0.09621849891756148,-0.09520278735961997,-0.09649712500381609,-0.09345389429141727,-0.20258765062797124,-0.1333366148691461,Aave,2021-03-06,0.4421268361268631
-0.09329347926685755,-0.09052482900113229,-0.09172642423841514,-0.08865339510976245,-0.1684282402367323,-0.1291572398689663,Aave,2021-03-07,0.7174270166214364
-0.08849059803413145,-0.08619373363378345,-0.08963000074976442,-0.08417001001260148,-0.1693632271655932,-0.12526056735980462,Aave,2021-03-08,0.6293034836162334
-0.08399167743547781,-0.08432540390272307,-0.08384806960693646,-0.0825074231796513,-0.18242301596256388,-0.1238145822421322,Aave,2021-03-09,0.21501316019320596
-0.08846004982488574,-0.08979398696383745,-0.08953713401770252,-0.08934925284805856,-0.18835119792163604,-0.12974056225653874,Aave,2021-03-11,-0.9927639835547071
-0.08918934397727621,-0.09076424652145863,-0.09473194266922443,-0.09484916109807222,-0.1851165977044505,-0.1345079460841222,Aave,2021-03-12,-0.866131039189808
-0.09469341266330891,-0.08900293290166111,-0.09499786305558416,-0.08898938585432598,-0.17312366573560808,-0.129414842339159,Aave,2021-03-13,0.889601962589858
-0.08885035897050948,-0.09040961224528171,-0.09176595675720073,-0.09363286311885985,-0.18987645311839535,-0.13344380171233666,Aave,2021-03-14,-0.7259639957559959
-0.09356445638610314,-0.09397722012176339,-0.0956463325163997,-0.09593634257785576,-0.19285105881340023,-0.13543614242823124,Aave,2021-03-15,-0.3847205802697439
-0.095800842734499,-0.096524406409249,-0.09672960981531618,-0.09551680605958374,-0.19976884029709113,-0.13506615237790975,Aave,2021-03-16,0.05318154289870141
-0.09535551230742415,-0.09568222848236277,-0.09535327993084587,-0.0940068580797449,-0.20040673739237494,-0.1337439864563613,Aave,2021-03-17,0.22719882778207484
-0.09390275501638344,-0.09557444843811376,-0.09481143177051668,-0.09706748556463114,-0.2067126834784012,-0.13640071256740682,Aave,2021-03-18,-0.5114828456380146
-0.096945614206994,-0.09616363545141997,-0.09595344564035473,-0.09586862694248342,-0.20502210201553245,-0.13535814778466734,Aave,2021-03-19,0.18197978647381027
-0.09576626967528454,-0.09284362213177333,-0.0937069255716502,-0.09527641373211329,-0.2024170568661741,-0.13483514615395586,Aave,2021-03-20,0.08105183023496208
-0.09512932880320629,-0.09616744069958502,-0.09458990201624311,-0.09572074447022998,-0.2113718546704801,-0.13521919456018,Aave,2021-03-21,-0.08706191682935968
-0.09556310316235957,-0.09681206244987679,-0.09878931165018397,-0.10065384320673315,-0.20570692179369904,-0.13950238829953943,Aave,2021-03-22,-0.8465133566847766
-0.10054697110312724,-0.10098324454758047,-0.10005874596506927,-0.10191637972152748,-0.20653848209827871,-0.14059313699703713,Aave,2021-03-23,-0.2378711168414282
-0.10476081508953031,-0.10324926556578588,-0.10391796249261863,-0.10373065333683769,-0.19640304205541714,-0.1421170479457701,Aave,2021-03-25,-0.3430073644280256
-0.10361009841683683,-0.09975715328075863,-0.1016895721564837,-0.09849896490969412,-0.1959980316753824,-0.13756444718770347,Aave,2021-03-26,0.9063800276147339
-0.09838678367703395,-0.0996723957147666,-0.09923759730698058,-0.09983865200433667,-0.20858284522799378,-0.13871654630518487,Aave,2021-03-27,-0.24404765589586846
-0.09972607954930152,-0.10069172403575877,-0.10001121229585573,-0.10029753506100968,-0.20899198681387512,-0.13911063656413344,Aave,2021-03-28,-0.09454305998280096
-0.10020527589497615,-0.09841086260490939,-0.09851240742341316,-0.09759932954853931,-0.20112676660635243,-0.13676233095805626,Aave,2021-03-29,0.4447328206592642
-0.09747493033576704,-0.09605281852464276,-0.09631637053646167,-0.09505427808434704,-0.19583379429231623,-0.1345448872425914,Aave,2021-03-30,0.4024056307456993
-0.09487836313506202,-0.09458649014908728,-0.09508019365962997,-0.09441110471275899,-0.1816239390849093,-0.1339844536898945,Aave,2021-03-31,0.08809810955201568
-0.0942367640640944,-0.09467565142480588,-0.09333180327937156,-0.09429580342550631,-0.19393537844992167,-0.13388110632509476,Aave,2021-04-01,0.003351772451409288
-0.09417349980217919,-0.09038170561205125,-0.09248610453755571,-0.08874128944438489,-0.1796171877787034,-0.12904715927183855,Aave,2021-04-02,0.8378386315989769
